YearN	SexN	AgeGroupN	RaceN	RegistryN	Population
44	0	15	1	19	63
44	0	15	1	20	36496
44	0	15	1	21	4435
44	0	15	1	22	250560
44	0	15	2	0	15563
44	0	15	2	1	1594
44	0	15	2	2	2009
44	0	15	2	3	14607
44	0	15	2	4	470
44	0	15	2	5	2283
44	0	15	2	6	6184
44	0	15	2	7	865
44	0	15	2	8	2320
44	0	15	2	9	8088
44	0	15	2	10	23133
44	0	15	2	11	1457
44	0	15	2	12	4871
44	0	15	2	13	10
44	0	15	2	14	30956
44	0	15	2	15	560
44	0	15	2	16	1154
44	0	15	2	17	9904
44	0	15	2	18	1311
44	0	15	2	19	456
44	0	15	2	20	20741
44	0	15	2	21	3945
44	0	15	2	22	80304
44	0	16	0	0	28252
44	0	16	0	1	34573
44	0	16	0	2	29142
44	0	16	0	3	4192
44	0	16	0	4	36036
44	0	16	0	5	21937
44	0	16	0	6	39043
44	0	16	0	7	21443
44	0	16	0	8	13819
44	0	16	0	9	16574
44	0	16	0	10	60070
44	0	16	0	11	3589
44	0	16	0	12	76578
44	0	16	0	13	1325
44	0	16	0	14	168322
44	0	16	0	15	44313
44	0	16	0	16	34830
44	0	16	0	17	76048
44	0	16	0	18	50697
44	0	16	0	19	16896
44	0	16	0	20	164660
44	0	16	0	21	63412
44	0	16	0	22	1866971
44	0	16	1	0	3344
44	0	16	1	1	2417
44	0	16	1	2	6681
44	0	16	1	3	118
44	0	16	1	4	385
44	0	16	1	5	404
44	0	16	1	6	1167
44	0	16	1	7	89
44	0	16	1	8	5576
44	0	16	1	9	483
44	0	16	1	10	8531
44	0	16	1	11	106
44	0	16	1	12	1747
44	0	16	1	13	350
44	0	16	1	14	7755
44	0	16	1	15	2113
44	0	16	1	16	9505
44	0	16	1	17	9024
44	0	16	1	18	9247
44	0	16	1	19	32
44	0	16	1	20	24607
44	0	16	1	21	3067
44	0	16	1	22	169374
44	0	16	2	0	12324
44	0	16	2	1	896
44	0	16	2	2	1059
44	0	16	2	3	10781
44	0	16	2	4	265
44	0	16	2	5	1475
44	0	16	2	6	4035
44	0	16	2	7	539
44	0	16	2	8	1435
44	0	16	2	9	5826
44	0	16	2	10	16813
44	0	16	2	11	886
44	0	16	2	12	3279
44	0	16	2	13	2
44	0	16	2	14	21123
44	0	16	2	15	342
44	0	16	2	16	665
44	0	16	2	17	6045
44	0	16	2	18	766
44	0	16	2	19	257
44	0	16	2	20	14335
44	0	16	2	21	2775
44	0	16	2	22	48945
44	0	17	0	0	21902
44	0	17	0	1	28288
44	0	17	0	2	23940
44	0	17	0	3	2872
44	0	17	0	4	27280
44	0	17	0	5	15262
44	0	17	0	6	28286
44	0	17	0	7	15430
44	0	17	0	8	10088
44	0	17	0	9	12667
44	0	17	0	10	46113
44	0	17	0	11	2293
44	0	17	0	12	53480
44	0	17	0	13	808
44	0	17	0	14	126404
44	0	17	0	15	29354
44	0	17	0	16	24505
44	0	17	0	17	60912
44	0	17	0	18	32112
44	0	17	0	19	11270
44	0	17	0	20	129317
44	0	17	0	21	49678
44	0	17	0	22	1349345
44	0	17	1	0	2013
44	0	17	1	1	1441
44	0	17	1	2	4918
44	0	17	1	3	90
44	0	17	1	4	238
44	0	17	1	5	209
44	0	17	1	6	742
44	0	17	1	7	61
44	0	17	1	8	2933
44	0	17	1	9	328
44	0	17	1	10	4798
44	0	17	1	11	52
44	0	17	1	12	903
44	0	17	1	13	226
44	0	17	1	14	4205
44	0	17	1	15	1321
44	0	17	1	16	5674
44	0	17	1	17	5572
44	0	17	1	18	5144
44	0	17	1	19	21
44	0	17	1	20	14668
44	0	17	1	21	1887
44	0	17	1	22	101965
44	0	17	2	0	8593
44	0	17	2	1	483
44	0	17	2	2	529
44	0	17	2	3	8951
44	0	17	2	4	154
44	0	17	2	5	923
44	0	17	2	6	2292
44	0	17	2	7	336
44	0	17	2	8	701
44	0	17	2	9	3853
44	0	17	2	10	11718
44	0	17	2	11	518
44	0	17	2	12	1873
44	0	17	2	13	0
44	0	17	2	14	13559
44	0	17	2	15	177
44	0	17	2	16	396
44	0	17	2	17	3000
44	0	17	2	18	403
44	0	17	2	19	159
44	0	17	2	20	8207
44	0	17	2	21	1667
44	0	17	2	22	26231
44	0	18	0	0	21635
44	0	18	0	1	27343
44	0	18	0	2	21529
44	0	18	0	3	2839
44	0	18	0	4	24772
44	0	18	0	5	11787
44	0	18	0	6	26164
44	0	18	0	7	12157
44	0	18	0	8	8274
44	0	18	0	9	12005
44	0	18	0	10	43268
44	0	18	0	11	1457
44	0	18	0	12	40884
44	0	18	0	13	458
44	0	18	0	14	111785
44	0	18	0	15	21946
44	0	18	0	16	18581
44	0	18	0	17	55414
44	0	18	0	18	22114
44	0	18	0	19	9417
44	0	18	0	20	116030
44	0	18	0	21	45847
44	0	18	0	22	1110502
44	0	18	1	0	1930
44	0	18	1	1	1074
44	0	18	1	2	4472
44	0	18	1	3	74
44	0	18	1	4	166
44	0	18	1	5	182
44	0	18	1	6	540
44	0	18	1	7	57
44	0	18	1	8	2090
44	0	18	1	9	234
44	0	18	1	10	4115
44	0	18	1	11	42
44	0	18	1	12	606
44	0	18	1	13	194
44	0	18	1	14	3033
44	0	18	1	15	1056
44	0	18	1	16	4464
44	0	18	1	17	3931
44	0	18	1	18	3880
44	0	18	1	19	20
44	0	18	1	20	12239
44	0	18	1	21	1525
44	0	18	1	22	79026
44	0	18	2	0	7231
44	0	18	2	1	326
44	0	18	2	2	420
44	0	18	2	3	9698
44	0	18	2	4	91
44	0	18	2	5	686
44	0	18	2	6	1850
44	0	18	2	7	305
44	0	18	2	8	376
44	0	18	2	9	3354
44	0	18	2	10	10848
44	0	18	2	11	338
44	0	18	2	12	1295
44	0	18	2	13	1
44	0	18	2	14	10879
44	0	18	2	15	100
44	0	18	2	16	280
44	0	18	2	17	2096
44	0	18	2	18	193
44	0	18	2	19	152
44	0	18	2	20	6254
44	0	18	2	21	1189
44	0	18	2	22	17635
44	1	0	0	0	16198
44	1	0	0	1	14128
44	1	0	0	2	13809
44	1	0	0	3	1811
44	1	0	0	4	16674
44	1	0	0	5	10285
44	1	0	0	6	21115
44	1	0	0	7	22388
44	1	0	0	8	11084
44	1	0	0	9	11821
44	1	0	0	10	48902
44	1	0	0	11	3378
44	1	0	0	12	33599
44	1	0	0	13	359
44	1	0	0	14	113419
44	1	0	0	15	23231
44	1	0	0	16	17215
44	1	0	0	17	36143
44	1	0	0	18	25997
44	1	0	0	19	10045
44	1	0	0	20	80128
44	1	0	0	21	27606
44	1	0	0	22	882746
44	1	0	1	0	2530
44	1	0	1	1	2846
44	1	0	1	2	7141
44	1	0	1	3	418
44	1	0	1	4	1345
44	1	0	1	5	472
44	1	0	1	6	2691
44	1	0	1	7	508
44	1	0	1	8	10829
44	1	0	1	9	571
44	1	0	1	10	5842
44	1	0	1	11	332
44	1	0	1	12	2898
44	1	0	1	13	360
44	1	0	1	14	9389
44	1	0	1	15	3104
44	1	0	1	16	11941
44	1	0	1	17	9748
44	1	0	1	18	12626
44	1	0	1	19	198
44	1	0	1	20	25431
44	1	0	1	21	4889
44	1	0	1	22	212116
44	1	0	2	0	6335
44	1	0	2	1	1153
44	1	0	2	2	1221
44	1	0	2	3	7016
44	1	0	2	4	758
44	1	0	2	5	2392
44	1	0	2	6	4534
44	1	0	2	7	1538
44	1	0	2	8	2183
44	1	0	2	9	4343
44	1	0	2	10	8264
44	1	0	2	11	1783
44	1	0	2	12	5076
44	1	0	2	13	5
44	1	0	2	14	15227
44	1	0	2	15	603
44	1	0	2	16	961
44	1	0	2	17	5549
44	1	0	2	18	1108
44	1	0	2	19	635
44	1	0	2	20	12525
44	1	0	2	21	2846
44	1	0	2	22	62438
44	1	1	0	0	63719
44	1	1	0	1	58917
44	1	1	0	2	56886
44	1	1	0	3	5967
44	1	1	0	4	69509
44	1	1	0	5	44269
44	1	1	0	6	86341
44	1	1	0	7	93602
44	1	1	0	8	44835
44	1	1	0	9	46582
44	1	1	0	10	193284
44	1	1	0	11	13237
44	1	1	0	12	140361
44	1	1	0	13	1529
44	1	1	0	14	451850
44	1	1	0	15	93583
44	1	1	0	16	70102
44	1	1	0	17	147062
44	1	1	0	18	107759
44	1	1	0	19	43329
44	1	1	0	20	313332
44	1	1	0	21	113039
44	1	1	0	22	3632489
44	1	1	1	0	10886
44	1	1	1	1	12583
44	1	1	1	2	28853
44	1	1	1	3	1487
44	1	1	1	4	5365
44	1	1	1	5	2208
44	1	1	1	6	10806
44	1	1	1	7	2246
44	1	1	1	8	43553
44	1	1	1	9	2475
44	1	1	1	10	24742
44	1	1	1	11	1335
44	1	1	1	12	11824
44	1	1	1	13	1423
44	1	1	1	14	41330
44	1	1	1	15	12818
44	1	1	1	16	48795
44	1	1	1	17	38628
44	1	1	1	18	52424
44	1	1	1	19	824
44	1	1	1	20	98328
44	1	1	1	21	18164
44	1	1	1	22	867416
44	1	1	2	0	27615
44	1	1	2	1	5488
44	1	1	2	2	5534
44	1	1	2	3	27614
44	1	1	2	4	2904
44	1	1	2	5	9349
44	1	1	2	6	18492
44	1	1	2	7	5515
44	1	1	2	8	8078
44	1	1	2	9	19894
44	1	1	2	10	32853
44	1	1	2	11	6650
44	1	1	2	12	20891
44	1	1	2	13	43
44	1	1	2	14	72544
44	1	1	2	15	2383
44	1	1	2	16	3559
44	1	1	2	17	25105
44	1	1	2	18	4864
44	1	1	2	19	2075
44	1	1	2	20	44385
44	1	1	2	21	12209
44	1	1	2	22	264148
44	1	2	0	0	79041
44	1	2	0	1	83128
44	1	2	0	2	76790
44	1	2	0	3	6145
44	1	2	0	4	89494
44	1	2	0	5	57165
44	1	2	0	6	105488
44	1	2	0	7	115898
44	1	2	0	8	58048
44	1	2	0	9	57744
44	1	2	0	10	235519
44	1	2	0	11	15901
44	1	2	0	12	182264
44	1	2	0	13	2000
44	1	2	0	14	570668
44	1	2	0	15	120506
44	1	2	0	16	87516
44	1	2	0	17	195218
44	1	2	0	18	143146
44	1	2	0	19	55921
44	1	2	0	20	390106
44	1	2	0	21	150294
44	1	2	0	22	4693061
44	1	2	1	0	13703
44	1	2	1	1	16302
44	1	2	1	2	35175
44	1	2	1	3	1608
44	1	2	1	4	6466
44	1	2	1	5	2633
44	1	2	1	6	12318
44	1	2	1	7	2652
44	1	2	1	8	54280
44	1	2	1	9	3066
44	1	2	1	10	30261
44	1	2	1	11	1597
44	1	2	1	12	14496
44	1	2	1	13	1811
44	1	2	1	14	50881
44	1	2	1	15	15322
44	1	2	1	16	60098
44	1	2	1	17	47548
44	1	2	1	18	66496
44	1	2	1	19	996
44	1	2	1	20	119501
44	1	2	1	21	21503
44	1	2	1	22	1065580
44	1	2	2	0	35662
44	1	2	2	1	7149
44	1	2	2	2	7637
44	1	2	2	3	33305
44	1	2	2	4	3418
44	1	2	2	5	11236
44	1	2	2	6	22512
44	1	2	2	7	6736
44	1	2	2	8	10264
44	1	2	2	9	25989
44	1	2	2	10	42450
44	1	2	2	11	7817
44	1	2	2	12	26079
44	1	2	2	13	57
44	1	2	2	14	97897
44	1	2	2	15	3457
44	1	2	2	16	4270
44	1	2	2	17	31696
44	1	2	2	18	6745
44	1	2	2	19	2507
44	1	2	2	20	54911
44	1	2	2	21	15367
44	1	2	2	22	343055
44	1	3	0	0	75628
44	1	3	0	1	90679
44	1	3	0	2	83553
44	1	3	0	3	5584
44	1	3	0	4	89603
44	1	3	0	5	56657
44	1	3	0	6	105758
44	1	3	0	7	107698
44	1	3	0	8	54986
44	1	3	0	9	54895
44	1	3	0	10	239766
44	1	3	0	11	15360
44	1	3	0	12	183089
44	1	3	0	13	2042
44	1	3	0	14	572539
44	1	3	0	15	121565
44	1	3	0	16	88080
44	1	3	0	17	203610
44	1	3	0	18	145041
44	1	3	0	19	55093
44	1	3	0	20	400744
44	1	3	0	21	160755
44	1	3	0	22	4762559
44	1	3	1	0	14133
44	1	3	1	1	17139
44	1	3	1	2	38398
44	1	3	1	3	1438
44	1	3	1	4	5714
44	1	3	1	5	2420
44	1	3	1	6	11973
44	1	3	1	7	2413
44	1	3	1	8	56668
44	1	3	1	9	2895
44	1	3	1	10	32570
44	1	3	1	11	1562
44	1	3	1	12	14285
44	1	3	1	13	1769
44	1	3	1	14	51839
44	1	3	1	15	14718
44	1	3	1	16	59402
44	1	3	1	17	50575
44	1	3	1	18	68101
44	1	3	1	19	926
44	1	3	1	20	126326
44	1	3	1	21	21579
44	1	3	1	22	1076323
44	1	3	2	0	33728
44	1	3	2	1	6602
44	1	3	2	2	7279
44	1	3	2	3	32828
44	1	3	2	4	3249
44	1	3	2	5	10944
44	1	3	2	6	21194
44	1	3	2	7	6362
44	1	3	2	8	9537
44	1	3	2	9	23253
44	1	3	2	10	44613
44	1	3	2	11	7756
44	1	3	2	12	24495
44	1	3	2	13	54
44	1	3	2	14	96672
44	1	3	2	15	2867
44	1	3	2	16	4203
44	1	3	2	17	28879
44	1	3	2	18	6139
44	1	3	2	19	2413
44	1	3	2	20	54082
44	1	3	2	21	14167
44	1	3	2	22	320796
44	1	4	0	0	75845
44	1	4	0	1	101014
44	1	4	0	2	81010
44	1	4	0	3	5967
44	1	4	0	4	94737
44	1	4	0	5	56579
44	1	4	0	6	106581
44	1	4	0	7	98473
44	1	4	0	8	52095
44	1	4	0	9	58773
44	1	4	0	10	261099
44	1	4	0	11	14917
44	1	4	0	12	179802
44	1	4	0	13	1799
44	1	4	0	14	597047
44	1	4	0	15	120418
44	1	4	0	16	84561
44	1	4	0	17	206495
44	1	4	0	18	140941
44	1	4	0	19	52059
44	1	4	0	20	443305
44	1	4	0	21	187267
44	1	4	0	22	4856254
44	1	4	1	0	15327
44	1	4	1	1	18370
44	1	4	1	2	41322
44	1	4	1	3	1264
44	1	4	1	4	5403
44	1	4	1	5	2461
44	1	4	1	6	11294
44	1	4	1	7	2125
44	1	4	1	8	57550
44	1	4	1	9	3368
44	1	4	1	10	36758
44	1	4	1	11	1355
44	1	4	1	12	14343
44	1	4	1	13	1827
44	1	4	1	14	55287
44	1	4	1	15	15477
44	1	4	1	16	61113
44	1	4	1	17	53336
44	1	4	1	18	71842
44	1	4	1	19	935
44	1	4	1	20	138727
44	1	4	1	21	24917
44	1	4	1	22	1127997
44	1	4	2	0	34415
44	1	4	2	1	6498
44	1	4	2	2	5886
44	1	4	2	3	32100
44	1	4	2	4	3501
44	1	4	2	5	10790
44	1	4	2	6	21721
44	1	4	2	7	6279
44	1	4	2	8	8655
44	1	4	2	9	21869
44	1	4	2	10	51555
44	1	4	2	11	7292
44	1	4	2	12	24631
44	1	4	2	13	26
44	1	4	2	14	103329
44	1	4	2	15	2414
44	1	4	2	16	4070
44	1	4	2	17	26509
44	1	4	2	18	6078
44	1	4	2	19	2373
44	1	4	2	20	59488
44	1	4	2	21	17419
44	1	4	2	22	314096
44	1	5	0	0	80251
44	1	5	0	1	86637
44	1	5	0	2	77009
44	1	5	0	3	11671
44	1	5	0	4	98971
44	1	5	0	5	58585
44	1	5	0	6	118846
44	1	5	0	7	110260
44	1	5	0	8	51781
44	1	5	0	9	59327
44	1	5	0	10	281115
44	1	5	0	11	17104
44	1	5	0	12	188440
44	1	5	0	13	1643
44	1	5	0	14	619801
44	1	5	0	15	133267
44	1	5	0	16	103160
44	1	5	0	17	190264
44	1	5	0	18	152016
44	1	5	0	19	51815
44	1	5	0	20	477052
44	1	5	0	21	191722
44	1	5	0	22	5129954
44	1	5	1	0	16758
44	1	5	1	1	18668
44	1	5	1	2	43926
44	1	5	1	3	1694
44	1	5	1	4	5221
44	1	5	1	5	2551
44	1	5	1	6	11581
44	1	5	1	7	2107
44	1	5	1	8	59592
44	1	5	1	9	3479
44	1	5	1	10	41827
44	1	5	1	11	1497
44	1	5	1	12	14316
44	1	5	1	13	1759
44	1	5	1	14	56625
44	1	5	1	15	16083
44	1	5	1	16	68132
44	1	5	1	17	54514
44	1	5	1	18	73363
44	1	5	1	19	737
44	1	5	1	20	156878
44	1	5	1	21	26548
44	1	5	1	22	1187243
44	1	5	2	0	42715
44	1	5	2	1	6612
44	1	5	2	2	5799
44	1	5	2	3	32183
44	1	5	2	4	4623
44	1	5	2	5	11958
44	1	5	2	6	26471
44	1	5	2	7	7721
44	1	5	2	8	9768
44	1	5	2	9	22745
44	1	5	2	10	63444
44	1	5	2	11	7717
44	1	5	2	12	26891
44	1	5	2	13	39
44	1	5	2	14	118683
44	1	5	2	15	3342
44	1	5	2	16	5265
44	1	5	2	17	26264
44	1	5	2	18	6386
44	1	5	2	19	2415
44	1	5	2	20	79185
44	1	5	2	21	21595
44	1	5	2	22	358322
44	1	6	0	0	101400
44	1	6	0	1	83397
44	1	6	0	2	78061
44	1	6	0	3	13201
44	1	6	0	4	86007
44	1	6	0	5	55737
44	1	6	0	6	131511
44	1	6	0	7	97917
44	1	6	0	8	63360
44	1	6	0	9	57254
44	1	6	0	10	273757
44	1	6	0	11	19304
44	1	6	0	12	175088
44	1	6	0	13	1734
44	1	6	0	14	563557
44	1	6	0	15	122031
44	1	6	0	16	102337
44	1	6	0	17	190840
44	1	6	0	18	135969
44	1	6	0	19	48170
44	1	6	0	20	493413
44	1	6	0	21	188943
44	1	6	0	22	4926563
44	1	6	1	0	15390
44	1	6	1	1	16077
44	1	6	1	2	33428
44	1	6	1	3	1677
44	1	6	1	4	4009
44	1	6	1	5	2030
44	1	6	1	6	11098
44	1	6	1	7	1645
44	1	6	1	8	59705
44	1	6	1	9	2974
44	1	6	1	10	37751
44	1	6	1	11	1269
44	1	6	1	12	12252
44	1	6	1	13	1620
44	1	6	1	14	45802
44	1	6	1	15	12457
44	1	6	1	16	60320
44	1	6	1	17	48387
44	1	6	1	18	57998
44	1	6	1	19	523
44	1	6	1	20	140478
44	1	6	1	21	22923
44	1	6	1	22	1017209
44	1	6	2	0	50325
44	1	6	2	1	8483
44	1	6	2	2	6886
44	1	6	2	3	32962
44	1	6	2	4	3930
44	1	6	2	5	10688
44	1	6	2	6	28558
44	1	6	2	7	6769
44	1	6	2	8	12326
44	1	6	2	9	29193
44	1	6	2	10	69369
44	1	6	2	11	6989
44	1	6	2	12	24561
44	1	6	2	13	39
44	1	6	2	14	109167
44	1	6	2	15	3237
44	1	6	2	16	5395
44	1	6	2	17	36519
44	1	6	2	18	6329
44	1	6	2	19	2533
44	1	6	2	20	89607
44	1	6	2	21	24018
44	1	6	2	22	383242
44	1	7	0	0	101227
44	1	7	0	1	82883
44	1	7	0	2	79707
44	1	7	0	3	11471
44	1	7	0	4	88473
44	1	7	0	5	54511
44	1	7	0	6	130098
44	1	7	0	7	103050
44	1	7	0	8	64254
44	1	7	0	9	57482
44	1	7	0	10	260916
44	1	7	0	11	17827
44	1	7	0	12	175828
44	1	7	0	13	1890
44	1	7	0	14	545209
44	1	7	0	15	126036
44	1	7	0	16	97402
44	1	7	0	17	195327
44	1	7	0	18	136538
44	1	7	0	19	49125
44	1	7	0	20	456101
44	1	7	0	21	172460
44	1	7	0	22	4882183
44	1	7	1	0	15189
44	1	7	1	1	16150
44	1	7	1	2	33481
44	1	7	1	3	1413
44	1	7	1	4	3894
44	1	7	1	5	1966
44	1	7	1	6	10595
44	1	7	1	7	1339
44	1	7	1	8	63512
44	1	7	1	9	2969
44	1	7	1	10	34650
44	1	7	1	11	1098
44	1	7	1	12	11972
44	1	7	1	13	1536
44	1	7	1	14	42160
44	1	7	1	15	12931
44	1	7	1	16	55654
44	1	7	1	17	49760
44	1	7	1	18	59802
44	1	7	1	19	433
44	1	7	1	20	133992
44	1	7	1	21	21870
44	1	7	1	22	995198
44	1	7	2	0	54988
44	1	7	2	1	9226
44	1	7	2	2	8245
44	1	7	2	3	33502
44	1	7	2	4	3655
44	1	7	2	5	9838
44	1	7	2	6	30142
44	1	7	2	7	6293
44	1	7	2	8	13223
44	1	7	2	9	33305
44	1	7	2	10	69502
44	1	7	2	11	6026
44	1	7	2	12	24448
44	1	7	2	13	47
44	1	7	2	14	109255
44	1	7	2	15	3572
44	1	7	2	16	5349
44	1	7	2	17	42767
44	1	7	2	18	7073
44	1	7	2	19	2263
44	1	7	2	20	87369
44	1	7	2	21	22552
44	1	7	2	22	390734
44	1	8	0	0	92668
44	1	8	0	1	82325
44	1	8	0	2	77282
44	1	8	0	3	9013
44	1	8	0	4	79097
44	1	8	0	5	49816
44	1	8	0	6	117032
44	1	8	0	7	87530
44	1	8	0	8	62024
44	1	8	0	9	53594
44	1	8	0	10	249854
44	1	8	0	11	15479
44	1	8	0	12	167147
44	1	8	0	13	1946
44	1	8	0	14	508205
44	1	8	0	15	120698
44	1	8	0	16	86486
44	1	8	0	17	195074
44	1	8	0	18	135729
44	1	8	0	19	45113
44	1	8	0	20	416517
44	1	8	0	21	162094
44	1	8	0	22	4600276
44	1	8	1	0	14171
44	1	8	1	1	14908
44	1	8	1	2	35654
44	1	8	1	3	1075
44	1	8	1	4	3052
44	1	8	1	5	1595
44	1	8	1	6	8845
44	1	8	1	7	1122
44	1	8	1	8	60133
44	1	8	1	9	2669
44	1	8	1	10	31586
44	1	8	1	11	891
44	1	8	1	12	10600
44	1	8	1	13	1350
44	1	8	1	14	37585
44	1	8	1	15	11518
44	1	8	1	16	46591
44	1	8	1	17	47970
44	1	8	1	18	57265
44	1	8	1	19	380
44	1	8	1	20	123089
44	1	8	1	21	20372
44	1	8	1	22	910362
44	1	8	2	0	54586
44	1	8	2	1	8732
44	1	8	2	2	8555
44	1	8	2	3	31981
44	1	8	2	4	3291
44	1	8	2	5	8988
44	1	8	2	6	28460
44	1	8	2	7	5574
44	1	8	2	8	13608
44	1	8	2	9	34606
44	1	8	2	10	67430
44	1	8	2	11	5368
44	1	8	2	12	23186
44	1	8	2	13	66
44	1	8	2	14	108979
44	1	8	2	15	3459
44	1	8	2	16	4733
44	1	8	2	17	41984
44	1	8	2	18	7430
44	1	8	2	19	2195
44	1	8	2	20	78808
44	1	8	2	21	20248
44	1	8	2	22	374045
44	1	9	0	0	99656
44	1	9	0	1	103825
44	1	9	0	2	92685
44	1	9	0	3	9440
44	1	9	0	4	86286
44	1	9	0	5	52662
44	1	9	0	6	129529
44	1	9	0	7	75678
44	1	9	0	8	67150
44	1	9	0	9	57534
44	1	9	0	10	258083
44	1	9	0	11	16409
44	1	9	0	12	176324
44	1	9	0	13	2274
44	1	9	0	14	543247
44	1	9	0	15	132110
44	1	9	0	16	94261
44	1	9	0	17	231346
44	1	9	0	18	154195
44	1	9	0	19	45737
44	1	9	0	20	468767
44	1	9	0	21	194559
44	1	9	0	22	5078001
44	1	9	1	0	14711
44	1	9	1	1	16136
44	1	9	1	2	39246
44	1	9	1	3	896
44	1	9	1	4	2696
44	1	9	1	5	1451
44	1	9	1	6	8570
44	1	9	1	7	981
44	1	9	1	8	61309
44	1	9	1	9	2442
44	1	9	1	10	35493
44	1	9	1	11	839
44	1	9	1	12	10274
44	1	9	1	13	1500
44	1	9	1	14	39413
44	1	9	1	15	11697
44	1	9	1	16	46670
44	1	9	1	17	52974
44	1	9	1	18	59784
44	1	9	1	19	306
44	1	9	1	20	132314
44	1	9	1	21	20372
44	1	9	1	22	946277
44	1	9	2	0	52854
44	1	9	2	1	8060
44	1	9	2	2	8346
44	1	9	2	3	34055
44	1	9	2	4	3078
44	1	9	2	5	8641
44	1	9	2	6	27298
44	1	9	2	7	5053
44	1	9	2	8	12782
44	1	9	2	9	33690
44	1	9	2	10	70039
44	1	9	2	11	5323
44	1	9	2	12	21967
44	1	9	2	13	40
44	1	9	2	14	111648
44	1	9	2	15	3193
44	1	9	2	16	4576
44	1	9	2	17	38759
44	1	9	2	18	6929
44	1	9	2	19	2125
44	1	9	2	20	76006
44	1	9	2	21	18471
44	1	9	2	22	354068
44	1	10	0	0	99240
44	1	10	0	1	119822
44	1	10	0	2	102354
44	1	10	0	3	10373
44	1	10	0	4	94310
44	1	10	0	5	56506
44	1	10	0	6	131992
44	1	10	0	7	69109
44	1	10	0	8	66418
44	1	10	0	9	58394
44	1	10	0	10	246933
44	1	10	0	11	17380
44	1	10	0	12	176866
44	1	10	0	13	2275
44	1	10	0	14	558970
44	1	10	0	15	140161
44	1	10	0	16	100885
44	1	10	0	17	260349
44	1	10	0	18	156291
44	1	10	0	19	46375
44	1	10	0	20	510466
44	1	10	0	21	219134
44	1	10	0	22	5386247
44	1	10	1	0	15165
44	1	10	1	1	16593
44	1	10	1	2	36079
44	1	10	1	3	667
44	1	10	1	4	2466
44	1	10	1	5	1515
44	1	10	1	6	7987
44	1	10	1	7	834
44	1	10	1	8	57832
44	1	10	1	9	2528
44	1	10	1	10	38225
44	1	10	1	11	782
44	1	10	1	12	9487
44	1	10	1	13	1938
44	1	10	1	14	40409
44	1	10	1	15	11917
44	1	10	1	16	51239
44	1	10	1	17	54581
44	1	10	1	18	61616
44	1	10	1	19	257
44	1	10	1	20	141586
44	1	10	1	21	20182
44	1	10	1	22	958788
44	1	10	2	0	48659
44	1	10	2	1	6702
44	1	10	2	2	6711
44	1	10	2	3	34372
44	1	10	2	4	2511
44	1	10	2	5	8948
44	1	10	2	6	24414
44	1	10	2	7	4378
44	1	10	2	8	10225
44	1	10	2	9	29131
44	1	10	2	10	66946
44	1	10	2	11	5837
44	1	10	2	12	19971
44	1	10	2	13	50
44	1	10	2	14	102775
44	1	10	2	15	2537
44	1	10	2	16	3990
44	1	10	2	17	33677
44	1	10	2	18	5770
44	1	10	2	19	1996
44	1	10	2	20	71210
44	1	10	2	21	15650
44	1	10	2	22	304354
44	1	11	0	0	101097
44	1	11	0	1	127099
44	1	11	0	2	111311
44	1	11	0	3	12526
44	1	11	0	4	107416
44	1	11	0	5	64832
44	1	11	0	6	144621
44	1	11	0	7	73602
44	1	11	0	8	66825
44	1	11	0	9	61323
44	1	11	0	10	238087
44	1	11	0	11	20140
44	1	11	0	12	189691
44	1	11	0	13	2754
44	1	11	0	14	585756
44	1	11	0	15	148802
44	1	11	0	16	111392
44	1	11	0	17	270371
44	1	11	0	18	159283
44	1	11	0	19	51212
44	1	11	0	20	537947
44	1	11	0	21	228591
44	1	11	0	22	5812744
44	1	11	1	0	15732
44	1	11	1	1	14958
44	1	11	1	2	37059
44	1	11	1	3	629
44	1	11	1	4	2402
44	1	11	1	5	1567
44	1	11	1	6	7748
44	1	11	1	7	717
44	1	11	1	8	52159
44	1	11	1	9	2708
44	1	11	1	10	38436
44	1	11	1	11	816
44	1	11	1	12	9333
44	1	11	1	13	1935
44	1	11	1	14	41022
44	1	11	1	15	12945
44	1	11	1	16	53140
44	1	11	1	17	51169
44	1	11	1	18	59047
44	1	11	1	19	271
44	1	11	1	20	137114
44	1	11	1	21	18886
44	1	11	1	22	967480
44	1	11	2	0	46850
44	1	11	2	1	5466
44	1	11	2	2	5579
44	1	11	2	3	34964
44	1	11	2	4	2056
44	1	11	2	5	8722
44	1	11	2	6	22327
44	1	11	2	7	3918
44	1	11	2	8	8461
44	1	11	2	9	25626
44	1	11	2	10	68399
44	1	11	2	11	5672
44	1	11	2	12	18559
44	1	11	2	13	49
44	1	11	2	14	98421
44	1	11	2	15	2187
44	1	11	2	16	3922
44	1	11	2	17	30320
44	1	11	2	18	5103
44	1	11	2	19	1766
44	1	11	2	20	66245
44	1	11	2	21	13211
44	1	11	2	22	274609
44	1	12	0	0	94913
44	1	12	0	1	116093
44	1	12	0	2	104353
44	1	12	0	3	14433
44	1	12	0	4	102384
44	1	12	0	5	64296
44	1	12	0	6	141244
44	1	12	0	7	68423
44	1	12	0	8	59598
44	1	12	0	9	55814
44	1	12	0	10	213709
44	1	12	0	11	19439
44	1	12	0	12	183668
44	1	12	0	13	3035
44	1	12	0	14	540965
44	1	12	0	15	141356
44	1	12	0	16	105989
44	1	12	0	17	245053
44	1	12	0	18	148442
